Date,Time,"提交虚拟内存 [MB]","可用虚拟内存 [MB]","虚拟内存使用率 [%]","已用物理内存 [MB]","可用物理内存 [MB]","物理内存使用率 [%]","分页文件使用率 [%]","Page File Total [MB]","Page File Used [MB]","Core VIDs (avg) [V]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Uncore VID [V]","SA VID [V]","核心频率 (avg) [MHz]","Core 0 频率 [MHz]","Core 1 频率 [MHz]","Core 2 频率 [MHz]","Core 3 频率 [MHz]","总线频率 [MHz]","Ring/LLC 频率 [MHz]","核心有效频率 (avg) [MHz]","Core 0 T0 有效频率 [MHz]","Core 0 T1 有效频率 [MHz]","Core 1 T0 有效频率 [MHz]","Core 1 T1 有效频率 [MHz]","Core 2 T0 有效频率 [MHz]","Core 2 T1 有效频率 [MHz]","Core 3 T0 有效频率 [MHz]","Core 3 T1 有效频率 [MHz]","平均有效频率 [MHz]","核心使用率 (avg) [%]","Core 0 T0 使用率 [%]","Core 0 T1 使用率 [%]","Core 1 T0 使用率 [%]","Core 1 T1 使用率 [%]","Core 2 T0 使用率 [%]","Core 2 T1 使用率 [%]","Core 3 T0 使用率 [%]","Core 3 T1 使用率 [%]","最大CPU/线程使用率 [%]","CPU 总使用率 [%]","按需频率调制 [%]","核心使用率 (avg) [%]","Core 0 T0 使用率 [%]","Core 0 T1 使用率 [%]","Core 1 T0 使用率 [%]","Core 1 T1 使用率 [%]","Core 2 T0 使用率 [%]","Core 2 T1 使用率 [%]","Core 3 T0 使用率 [%]","Core 3 T1 使用率 [%]","CPU 总使用率 [%]","核心倍频 (avg) [x]","Core 0 倍频 [x]","Core 1 倍频 [x]","Core 2 倍频 [x]","Core 3 倍频 [x]","Uncore 倍频 [x]","核心温度 (avg) [℃]","Core 0 [℃]","Core 1 [℃]","Core 2 [℃]","Core 3 [℃]","核心温度与 TjMAX 的差值 (avg) [℃]","Core 0 与 TjMAX 的差值 [℃]","Core 1 与 TjMAX 的差值 [℃]","Core 2 与 TjMAX 的差值 [℃]","Core 3 与 TjMAX 的差值 [℃]","CPU 封装 [℃]","核心最大值 [℃]","核心过热降频 (avg) [Yes/No]","Core 0 过热降频 [Yes/No]","Core 1 过热降频 [Yes/No]","Core 2 过热降频 [Yes/No]","Core 3 过热降频 [Yes/No]","核心临界温度 (avg) [Yes/No]","Core 0 临界温度 [Yes/No]","Core 1 临界温度 [Yes/No]","Core 2 临界温度 [Yes/No]","Core 3 临界温度 [Yes/No]","超出核心功率限制 (avg) [Yes/No]","Core 0 超出功率限制 [Yes/No]","Core 1 超出功率限制 [Yes/No]","Core 2 超出功率限制 [Yes/No]","Core 3 超出功率限制 [Yes/No]","封装/环形总线过热降频 [Yes/No]","封装/环形总线临界温度 [Yes/No]","超出封装/环形总线功率限制 [Yes/No]","CPU 封装 [℃]","CPU IA 核心 [℃]","CPU GT 核心 (核显) [℃]","VR VCC 电流 (SVID IOUT) [A]","CPU 封装功率 [W]","IA 核心功率 [W]","GT 核心功率 [W]","系统总功率 [W]","System Agent 功率 [W]","剩余芯片功率 [W]","PCH 功率 [W]","PL1 功率限制 (静态) [W]","PL1 功率限制 (动态) [W]","PL2 功率限制 (静态) [W]","PL2 功率限制 (动态) [W]","当前 cTDP 级别 []","Package C2 驻留率 [%]","Package C3 驻留率 [%]","Package C6 驻留率 [%]","Package C7 驻留率 [%]","Package C8 驻留率 [%]","Core C0 驻留率 (avg) [%]","Core 0 T0 C0 驻留率 [%]","Core 0 T1 C0 驻留率 [%]","Core 1 T0 C0 驻留率 [%]","Core 1 T1 C0 驻留率 [%]","Core 2 T0 C0 驻留率 [%]","Core 2 T1 C0 驻留率 [%]","Core 3 T0 C0 驻留率 [%]","Core 3 T1 C0 驻留率 [%]","Core C7 驻留率 (avg) [%]","Core 0 C7 驻留率 [%]","Core 1 C7 驻留率 [%]","Core 2 C7 驻留率 [%]","Core 3 C7 驻留率 [%]","内存频率 [MHz]","内存倍频 [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","Trfc [T]","Command Rate [T]","Gear Mode []","IA Limit Reasons (avg) [Yes/No]","IA: PROCHOT [Yes/No]","IA: 过热事件 [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: 运行平均过热限制 (RATL) [Yes/No]","IA: VR 过热警报 [Yes/No]","IA: VR TDC [Yes/No]","IA: 电气设计点/其他 (ICCmax、PL4、SVID、DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2 PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: 睿频衰减 (MCT) [Yes/No]","GT Limit Reasons (avg) [Yes/No]","GT: PROCHOT [Yes/No]","GT: 过热事件 [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: 运行平均过热限制 (RATL) [Yes/No]","GT: VR 过热警报 [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage  ICCmax  PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2 PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: 熔断限制 [Yes/No]","Ring Limit Reasons (avg) [Yes/No]","RING: PROCHOT [Yes/No]","RING: 过热事件 [Yes/No]","RING: DDR RAPL [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: 运行平均过热限制 (RATL) [Yes/No]","RING: VR 过热警报 [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage  ICCmax  PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2 PL3 [Yes/No]","PCH 温度 [℃]","磁盘温度 [℃]","磁盘温度 2 [℃]","磁盘温度 3 [℃]","磁盘剩余寿命 [%]","磁盘可用备用 [%]","磁盘故障 [Yes/No]","磁盘警告 [Yes/No]","主机写入总计 [GB]","主机读取总计 [GB]","读取活动率 [%]","写入活动率 [%]","总活动率 [%]","读取速度 [MB/s]","写入速度 [MB/s]","读取总计 [MB]","写入总计 [MB]","GPU Core 温度 [℃]","IGPU 功率 [W]","GPU 频率 [MHz]","显存频率 [MHz]","GPU D3D 使用率 (avg) [%]","GPU D3D 使用率 [%]","GPU Video Decode 0 使用率 [%]","GPU Video Decode 1 使用率 [%]","GPU Video Processing 0 使用率 [%]","GPU Video Processing 1 使用率 [%]","GPU 复制引擎使用率 [%]","GPU D3D 共享显存 [MB]","GPU 性能下降原因 (avg) [Yes/No]","功率 [Yes/No]","电压 Limit [Yes/No]","Current (PL4) [Yes/No]","过热 [Yes/No]","使用率 [Yes/No]","电池电压 [V]","剩余容量 [Wh]","电池电量 [%]","充电速度 [W]","损耗程度 [%]","预计剩余时间 [分钟]","呈现帧率 (avg) [FPS]","呈现帧率 (99%) [FPS]","呈现帧率 (1%) [FPS]","呈现帧率 (0.1%) [FPS]","呈现帧率 (1% low) [FPS]","呈现帧率 (0.1% low) [FPS]","显示帧率 (avg) [FPS]","显示帧率 (99%) [FPS]","显示帧率 (1%) [FPS]","显示帧率 (0.1%) [FPS]","显示帧率 (1% low) [FPS]","显示帧率 (0.1% low) [FPS]","Frame Time Presented (avg) [ms]","Frame Time Presented (99%) [ms]","Frame Time Presented (1%) [ms]","Frame Time Presented (0.1%) [ms]","Frame Time Displayed (1% high) [ms]","Frame Time Displayed (0.1% high) [ms]","GPU Busy (avg) [ms]","GPU Wait (avg) [ms]","CPU Busy (avg) [ms]","CPU Wait (avg) [ms]","Animation Error (avg) [ms]","下载总计 [MB]","上传总计 [MB]","当前下载速度 [KB/s]","当前上传速度 [KB/s]","错误总数 []","iGPU VID [V]",
17.9.2026,21:17:31.244,5814,33697,14.7,5523,10659,34.1,0.0,23329,0,0.770,0.800,0.770,0.755,0.755,0.688,0.701,1100.0,1100.0,1100.0,1100.0,1100.0,100.0,900.0,34.6,159.7,91.4,16.2,1.3,7.0,0.2,0.7,0.2,34.6,2.8,12.4,6.9,0.6,0.0,0.4,0.6,0.6,0.6,12.4,2.8,100.0,1.2,5.6,3.3,0.6,0.0,0.3,0.0,0.0,0.0,1.2,11.0,11.0,11.0,11.0,11.0,9.0,31,29,30,33,33,69,71,70,67,67,34,33,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,35,33,36,0.250,1.554,0.181,0.008,3.579,0.683,0.237,0.416,35.0,30.0,64.0,64.0,0,17.5,6.1,1.7,1.6,52.0,3.1,15.0,8.2,0.9,0.1,0.6,0.0,0.1,0.0,94.9,81.5,98.9,99.3,99.9,1066.7,10.67,15,15,15,35,74,374,1,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,32.0,32,32,30,97.0,100.0,否,否,24292,21071,0.0,0.0,0.0,0.000,0.010,2606,996,36,0.008,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,否,否,否,否,否,否,7.893,35.541,86.0,-7.009,25.2,304.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2099.69,2099.69,2099.69,2099.69,2099.69,2099.69,0.41,2099.27,2099.51,0.18,2084.91,0,0,0.0,0.0,0,0.000,
17.9.2026,21:17:33.240,5815,33697,14.7,5523,10659,34.1,0.0,23329,0,0.767,0.800,0.762,0.752,0.752,0.681,0.741,1000.0,1000.0,1000.0,1000.0,1000.0,100.0,800.0,35.3,174.0,96.1,10.8,0.6,0.2,0.1,0.2,0.1,35.3,2.4,12.7,6.4,0.4,0.0,0.0,0.0,0.0,0.0,12.7,2.4,100.0,1.2,6.0,3.3,0.4,0.0,0.0,0.0,0.0,0.0,1.2,10.0,10.0,10.0,10.0,10.0,8.0,31,28,31,33,32,69,72,69,67,68,35,33,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,35,34,35,0.250,1.552,0.171,0.007,3.685,0.676,0.221,0.434,35.0,30.0,64.0,64.0,0,17.9,6.7,1.9,3.5,49.0,3.2,16.0,8.5,1.0,0.1,0.0,0.0,0.0,0.0,95.0,81.2,98.9,99.9,100.0,1600.0,16.00,22,22,22,52,74,560,1,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,32.0,32,32,30,97.0,100.0,否,否,24292,21071,0.0,1.0,1.0,0.000,0.010,2606,996,35,0.007,100.0,1599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,否,否,否,否,否,否,7.888,35.541,86.0,-7.012,25.2,304.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2099.69,2099.69,2099.69,2099.69,2099.69,2099.69,0.41,2099.27,2099.51,0.18,2084.91,0,0,0.0,0.0,0,0.000,
17.9.2026,21:17:35.237,5815,33697,14.7,5524,10659,34.1,0.0,23329,0,0.771,0.802,0.767,0.757,0.755,0.686,0.701,1100.0,1100.0,1100.0,1100.0,1100.0,100.0,900.0,35.4,145.2,100.5,28.3,6.1,1.1,0.2,1.7,0.2,35.4,2.8,11.5,8.1,0.0,0.2,2.8,0.0,0.0,0.0,11.5,2.8,100.0,1.2,4.9,3.6,1.1,0.2,0.0,0.0,0.1,0.0,1.2,11.0,11.0,11.0,11.0,11.0,9.0,32,29,31,34,32,68,71,69,66,68,35,34,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,36,34,36,0.250,1.746,0.206,0.007,4.231,0.701,0.219,0.570,35.0,30.0,64.0,64.0,0,17.6,11.9,1.5,2.8,46.1,3.2,13.7,9.0,1.8,0.6,0.1,0.0,0.1,0.0,94.9,82.3,97.7,99.9,99.9,1066.7,10.67,15,15,15,35,74,374,1,2,是,否,否,否,否,否,否,否,否,否,是,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,32.0,32,32,31,97.0,100.0,否,否,24292,21071,0.0,2.0,2.0,0.000,0.061,2606,996,35,0.007,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,否,否,否,否,否,否,7.900,35.534,86.0,-7.071,25.2,301.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2099.69,2099.69,2099.69,2099.69,2099.69,2099.69,0.41,2099.27,2099.51,0.18,2084.91,0,0,0.0,0.0,0,0.000,
17.9.2026,21:17:37.244,5815,33697,14.7,5524,10658,34.1,0.0,23329,0,0.771,0.802,0.767,0.757,0.755,0.686,0.741,1100.0,1100.0,1100.0,1100.0,1100.0,100.0,900.0,34.8,149.8,98.3,25.6,1.3,0.9,0.2,2.0,0.2,34.8,6.7,11.1,6.8,3.4,1.2,29.8,0.3,0.5,0.3,29.8,6.7,100.0,1.2,5.0,3.4,1.0,0.0,0.0,0.0,0.1,0.0,1.2,11.0,11.0,11.0,11.0,11.0,9.0,32,29,32,33,32,68,71,68,67,68,36,33,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,35,34,35,0.250,1.511,0.179,0.007,3.401,0.685,0.235,0.376,35.0,30.0,64.0,64.0,0,18.1,4.6,1.9,3.8,50.8,3.1,14.2,8.7,1.7,0.1,0.1,0.0,0.2,0.0,94.9,82.0,98.1,99.9,99.8,1066.7,10.67,15,15,15,35,74,374,1,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,33.0,32,32,30,97.0,100.0,否,否,24292,21071,0.0,0.5,0.5,0.000,0.008,2606,996,35,0.007,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,否,否,否,否,否,否,7.902,35.534,86.0,-7.041,25.2,302.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2099.69,2099.69,2099.69,2099.69,2099.69,2099.69,0.41,2099.27,2099.51,0.18,2084.91,0,0,0.0,0.0,0,0.000,
17.9.2026,21:17:39.246,5815,33697,14.7,5526,10656,34.1,0.0,23329,0,0.766,0.800,0.762,0.752,0.750,0.678,0.701,1000.0,1000.0,1000.0,1000.0,1000.0,100.0,800.0,34.2,153.7,93.4,25.2,0.2,0.5,0.2,0.2,0.2,34.2,2.6,12.1,7.0,1.3,0.0,0.0,0.0,0.0,0.0,12.1,2.6,100.0,1.2,5.3,3.2,1.0,0.0,0.0,0.0,0.0,0.0,1.2,10.0,10.0,10.0,10.0,10.0,8.0,32,29,31,34,32,68,71,69,66,68,35,34,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,35,33,35,0.250,1.622,0.195,0.004,3.788,0.664,0.215,0.496,35.0,30.0,64.0,64.0,0,17.8,7.2,1.6,3.6,49.1,3.1,14.8,8.4,1.4,0.0,0.1,0.0,0.0,0.0,95.0,81.8,98.6,99.9,99.9,1066.7,10.67,15,15,15,35,74,374,1,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,33.0,32,32,30,97.0,100.0,否,否,24292,21071,0.0,1.5,1.5,0.000,0.071,2606,996,36,0.004,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,否,否,否,否,否,否,7.899,35.526,86.0,-7.038,25.2,302.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2099.69,2099.69,2099.69,2099.69,2099.69,2099.69,0.41,2099.27,2099.51,0.18,2084.91,0,0,0.0,0.0,0,0.000,
17.9.2026,21:17:41.271,5815,33697,14.7,5527,10655,34.1,0.0,23329,0,0.771,0.802,0.767,0.757,0.757,0.688,0.741,1100.0,1100.0,1100.0,1100.0,1100.0,100.0,900.0,36.1,162.3,100.1,24.3,1.2,0.4,0.2,0.2,0.2,36.1,3.1,12.9,8.0,2.3,0.0,0.0,0.5,0.5,0.5,12.9,3.1,100.0,1.3,5.5,3.5,1.0,0.0,0.0,0.0,0.0,0.0,1.3,11.0,11.0,11.0,11.0,11.0,9.0,30,28,31,33,30,70,72,69,67,70,35,33,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,36,33,36,0.250,1.596,0.178,0.006,3.782,0.688,0.225,0.457,35.0,30.0,64.0,64.0,0,17.8,7.8,1.2,3.6,47.9,3.3,15.3,8.8,1.9,0.1,0.0,0.0,0.0,0.0,94.8,81.4,97.9,99.9,99.9,1066.7,10.67,15,15,15,35,74,374,1,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,32.0,32,32,30,97.0,100.0,否,否,24292,21071,0.0,1.5,1.5,0.000,0.020,2606,996,35,0.006,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,否,否,否,否,否,否,7.901,35.526,86.0,-7.040,25.2,302.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2099.69,2099.69,2099.69,2099.69,2099.69,2099.69,0.41,2099.27,2099.51,0.18,2084.91,0,0,0.0,0.0,0,0.000,
17.9.2026,21:17:43.273,5815,33697,14.7,5527,10655,34.1,0.0,23329,0,0.767,0.800,0.762,0.752,0.752,0.681,0.701,1000.0,1000.0,1000.0,1000.0,1000.0,100.0,800.0,34.0,157.1,87.1,23.5,3.8,0.4,0.2,0.2,0.2,34.0,2.4,12.0,6.3,1.1,0.0,0.0,0.0,0.0,0.0,12.0,2.4,100.0,1.2,5.4,3.1,0.9,0.1,0.0,0.0,0.0,0.0,1.2,10.0,10.0,10.0,10.0,10.0,8.0,32,29,31,33,33,68,71,69,67,67,35,33,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,36,32,36,0.250,1.577,0.186,0.007,3.633,0.683,0.229,0.435,35.0,30.0,64.0,64.0,0,17.9,6.9,1.6,2.2,51.0,3.1,14.9,7.7,1.5,0.3,0.0,0.0,0.0,0.0,95.1,82.1,98.3,99.9,99.9,1066.7,10.67,15,15,15,35,74,374,1,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,33.0,32,32,30,97.0,100.0,否,否,24292,21071,0.0,1.5,1.5,0.000,0.018,2606,996,35,0.007,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,否,否,否,否,否,否,7.869,35.518,86.0,-7.003,25.2,304.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2099.69,2099.69,2099.69,2099.69,2099.69,2099.69,0.41,2099.27,2099.51,0.18,2084.91,0,0,0.0,0.0,0,0.000,
17.9.2026,21:17:45.282,5817,33694,14.7,5531,10652,34.1,0.0,23329,0,0.768,0.800,0.762,0.755,0.755,0.681,0.698,1000.0,1000.0,1000.0,1000.0,1000.0,100.0,800.0,46.9,193.9,134.0,29.8,7.4,4.9,0.8,2.5,1.6,46.9,3.8,14.2,10.2,2.8,0.9,0.8,0.4,0.5,0.5,14.2,3.8,100.0,1.7,7.0,5.0,1.2,0.3,0.2,0.0,0.1,0.1,1.7,10.0,10.0,10.0,10.0,10.0,8.0,31,29,31,34,30,69,71,69,66,70,35,34,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,35,33,35,0.250,1.834,0.249,0.008,4.406,0.741,0.248,0.554,35.0,30.0,64.0,64.0,0,16.9,11.4,1.1,3.1,43.7,4.0,16.5,11.2,2.6,0.6,0.5,0.1,0.2,0.2,93.7,78.6,97.1,99.5,99.7,1066.7,10.67,15,15,15,35,74,374,1,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,33.0,32,32,30,97.0,100.0,否,否,24292,21071,0.0,1.5,1.5,0.000,0.063,2606,997,36,0.008,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,否,否,否,否,否,否,7.897,35.518,86.0,-7.068,25.2,301.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2099.69,2099.69,2099.69,2099.69,2099.69,2099.69,0.41,2099.27,2099.51,0.18,2084.91,0,0,0.0,0.0,0,0.000,
17.9.2026,21:17:47.286,5817,33695,14.7,5529,10653,34.1,0.0,23329,0,0.766,0.797,0.760,0.755,0.752,0.681,0.701,1000.0,1000.0,1000.0,1000.0,1000.0,100.0,800.0,35.3,165.0,94.5,22.1,0.2,0.3,0.2,0.2,0.2,35.3,2.9,12.6,6.6,1.1,0.5,0.5,0.5,0.5,0.5,12.6,2.9,100.0,1.2,5.7,3.2,0.9,0.0,0.0,0.0,0.0,0.0,1.2,10.0,10.0,10.0,10.0,10.0,8.0,31,29,31,33,30,69,71,69,67,70,36,33,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,35,33,35,0.250,1.629,0.186,0.007,3.803,0.700,0.232,0.466,35.0,30.0,64.0,64.0,0,17.9,8.1,1.9,3.8,47.2,3.2,15.5,8.4,1.4,0.0,0.0,0.0,0.0,0.0,95.0,81.5,98.5,99.9,99.9,1066.7,10.67,15,15,15,35,74,374,1,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,32.0,32,32,30,97.0,100.0,否,否,24292,21071,0.0,1.0,1.0,0.000,0.026,2606,997,35,0.007,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,否,否,否,否,否,否,7.899,35.511,86.0,-7.070,25.2,301.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2099.69,2099.69,2099.69,2099.69,2099.69,2099.69,0.41,2099.27,2099.51,0.18,2084.91,0,0,0.0,0.0,0,0.000,
17.9.2026,21:17:49.296,5816,33696,14.7,5528,10654,34.1,0.0,23329,0,0.771,0.802,0.770,0.757,0.755,0.688,0.741,1100.0,1100.0,1100.0,1100.0,1100.0,100.0,900.0,36.4,155.1,117.8,15.8,1.3,0.7,0.2,0.2,0.2,36.4,2.8,11.8,8.7,0.8,0.8,0.0,0.0,0.0,0.0,11.8,2.8,100.0,1.3,5.3,4.2,0.6,0.0,0.0,0.0,0.0,0.0,1.3,11.0,11.0,11.0,11.0,11.0,9.0,31,29,30,32,32,69,71,70,68,68,35,32,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,35,33,35,0.250,1.691,0.188,0.007,4.055,0.685,0.214,0.549,35.0,30.0,64.0,64.0,0,17.4,9.8,1.3,2.3,48.0,3.3,14.6,10.4,1.0,0.1,0.1,0.0,0.0,0.0,94.8,80.7,98.8,99.9,99.9,1066.7,10.67,15,15,15,35,74,374,1,2,是,否,否,否,否,否,否,否,否,否,是,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,33.0,32,32,30,97.0,100.0,否,否,24292,21071,0.0,1.5,1.5,0.000,0.079,2606,997,34,0.007,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,否,否,否,否,否,否,7.898,35.511,86.0,-7.085,25.2,300.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2099.69,2099.69,2099.69,2099.69,2099.69,2099.69,0.41,2099.27,2099.51,0.18,2084.91,0,0,0.0,0.0,0,0.000,
17.9.2026,21:17:51.308,5816,33695,14.7,5526,10656,34.1,0.0,23329,0,0.767,0.797,0.762,0.755,0.755,0.681,0.698,1025.0,1000.0,1000.0,1000.0,1100.0,100.0,800.0,36.3,159.2,93.5,28.7,5.7,2.6,0.2,0.4,0.2,36.3,3.2,12.3,7.0,1.7,0.0,2.4,0.7,0.7,0.7,12.3,3.2,100.0,1.3,5.7,3.5,1.1,0.2,0.1,0.0,0.0,0.0,1.3,10.2,10.0,10.0,10.0,11.0,8.0,32,29,31,34,33,68,71,69,66,67,36,34,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,36,33,36,0.250,1.705,0.215,0.010,3.969,0.696,0.237,0.513,35.0,30.0,64.0,64.0,0,17.9,8.7,1.8,3.8,46.9,3.2,14.5,7.9,2.0,0.5,0.3,0.0,0.0,0.0,94.7,81.7,97.6,99.7,99.9,1066.7,10.67,15,15,15,35,74,374,1,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,32.0,32,32,30,97.0,100.0,否,否,24292,21071,0.0,1.5,1.5,0.000,0.042,2606,997,35,0.010,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,否,否,否,否,否,否,7.901,35.503,85.9,-7.103,25.2,299.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2099.69,2099.69,2099.69,2099.69,2099.69,2099.69,0.41,2099.27,2099.51,0.18,2084.91,0,0,0.0,0.0,0,0.000,
17.9.2026,21:17:53.305,5816,33695,14.7,5526,10657,34.1,0.0,23329,0,0.767,0.800,0.762,0.755,0.750,0.681,0.701,1000.0,1000.0,1000.0,1000.0,1000.0,100.0,800.0,53.4,259.5,132.1,30.6,2.6,1.5,0.2,0.3,0.2,53.4,4.0,19.2,9.7,1.7,0.9,0.8,0.0,0.0,0.0,19.2,4.0,100.0,2.0,9.6,4.9,1.2,0.1,0.1,0.0,0.0,0.0,2.0,10.0,10.0,10.0,10.0,10.0,8.0,32,29,33,32,33,68,71,67,68,67,36,33,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,35,33,35,0.250,1.872,0.305,0.006,4.677,0.764,0.237,0.504,35.0,30.0,64.0,64.0,0,15.5,8.9,1.4,3.8,39.2,4.4,21.8,11.0,1.9,0.2,0.1,0.0,0.0,0.0,92.1,71.1,97.7,99.8,99.9,1066.7,10.67,15,15,15,35,74,374,1,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,31.0,32,32,31,97.0,100.0,否,否,24292,21071,0.0,1.9,1.9,0.000,0.030,2606,997,34,0.006,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,否,否,否,否,否,否,7.870,35.503,85.9,-7.122,25.2,299.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2099.69,2099.69,2099.69,2099.69,2099.69,2099.69,0.41,2099.27,2099.51,0.18,2084.91,0,0,0.0,0.0,0,0.000,
